"","SurveyID","SiteCode","SiteLatitude","SiteLongitude","Country","SiteName","Location","Depth","SurveyDate","algae","cca","coral","not_used","sand","turf","total","flat","Storage_kg","Accretion_kgyr","GPP_ghr","Calc_ghr","BranchSpace_cm3","OrgGrowth_gyr","BiomassStand_g","Rugosity"
"291",6002143,"WA75",-20.56935,116.61321,"Australia","Rubble Is","Pilbara",5.5,"5/06/2010",0,0,9,5,83,3,100,91,5.91038886763257,1.05971260730464,0.159552547888446,0.0686684457648109,543.539797824414,29.7749474546049,92.3515752081358,1.96
"292",6002144,"WA71",-20.57522,116.54207,"Australia","Tims Head","Pilbara",2.5,"5/06/2010",52,3,1,17,25,2,100,99,0.347605446147259,0.0700920342648743,14.8696126414756,0.00311092096534453,0,16645.4892522721,2405.70541688245,1.63428571428571
"293",6002145,"WA71",-20.57522,116.54207,"Australia","Tims Head","Pilbara",2.9,"5/06/2010",58,0,0,14,25,3,100,100,0,0,14.6105716361885,0,0,20509.9370977515,2361.76785721287,1.38636363636364
"294",6002146,"WA71",-20.57522,116.54207,"Australia","Tims Head","Pilbara",3,"5/06/2010",41,1,1,6,48,3,100,99,0.0473876298854617,0.0446425361220358,12.7318946885962,0.00228397882460976,71.7834210546849,13008.6511836792,2070.42841069889,1.64285714285714
"295",6002147,"WA74",-20.57385,116.54156,"Australia","Tims Head west","Pilbara",1.8,"5/06/2010",48,9,1,20,16,5,99,98,0.347605446147259,0.0700920342648743,12.1116830456903,0.00311092096534453,0,15798.3343228001,1976.67898157102,1.56111111111111
"296",6002148,"WA74",-20.57385,116.54156,"Australia","Tims Head west","Pilbara",2.6,"5/06/2010",46,3,4,34,13,0,100,96,1.9220656553744,0.0546333442051103,12.9019441885857,0.00952377371974004,0,15796.8301311781,2101.70582044803,1.58787878787879
"297",6002161,"WA85",-16.430728,123.068522,"Australia","Bardi Hole2  Cape Leveque","Kimberley",4.5,"11/06/2010",0,0,53,27,2,14,96,43,29.6719743769512,14.5232763239208,4.09060253124532,1.65810902516278,27740.9289798296,438.074467641714,899.574527700023,2.95102040816327
"298",6002162,"WA85",-16.430728,123.068522,"Australia","Bardi Hole2  Cape Leveque","Kimberley",8,"11/06/2010",1,1,30,9,2,25,68,38,30.7902510188589,10.4528904817575,4.55860961639473,1.82776470612262,29894.6888803427,832.102047888142,733.392070363695,2.76410256410256
"299",6002163,"WA84",-16.43131,123.08899,"Australia","Rippy channel  Cape Leveque","Kimberley",4,"11/06/2010",29,6,20,11,0,34,100,80,8.32330334801339,0.736490397582015,8.22497656886947,0.0659183531838235,0,11328.2191993563,1420.74880207595,1.56666666666667
"300",6002164,"WA84",-16.43131,123.08899,"Australia","Rippy channel  Cape Leveque","Kimberley",4.1,"11/06/2010",20,9,13,7,0,51,100,87,4.74788505037943,0.680166662421252,8.11627103149888,0.0438230934799135,0,7919.74492366898,1508.64151733719,1.60923076923077
"301",6002166,"NMP10",-23.21313,113.76296,"Australia","Maud RZ1","Ningaloo Reef",2.5,"28/05/2010",10.44776119,9.402985075,30,30.29850746,1.044776119,18.805970149,99.999999993,69.999999993,10.9963727565876,2.85319955564157,3.13374360185211,0.403575372556228,3795.45865321401,2855.74180513082,1497.24673605532,2.28260869565217
"302",6002172,"NMP14",-23.17758,113.76397,"Australia","Monck Head North","Ningaloo Reef",3.8,"30/05/2010",26.59459459,6.648648649,18,28.81081081,15.51351351,4.432432432,99.999999991,81.999999991,12.9815969070403,4.41203846131456,7.28411379813213,0.468837521769071,3067.55343171119,8119.84572878733,1665.39984849335,2.07
"303",6002173,"NMP16",-21.64135,114.35673,"Australia","Nth Muiron","Exmouth",8.5,"30/05/2010",0,6,13,52,8,21,100,87,4.3522204541391,1.5522559152923,0.372179662180175,0.0974614105229374,1374.21327986757,135.497985534951,318.465518893772,1.91034482758621
"304",6002174,"NMP16",-21.64135,114.35673,"Australia","Nth Muiron","Exmouth",9,"30/05/2010",0,7,21,56,8,8,100,79,10.6952991202592,1.59377865162131,0.354230312679004,0.118508266541851,1117.80716626189,123.865150286719,304.380077937473,2.2
"305",6002175,"NMP17",-21.66711,114.33362,"Australia","Sth Muiron","Exmouth",10,"30/05/2010",0,9,19,66,5,1,100,81,9.26556172341204,2.12221480476978,0.349856734478525,0.143271671967907,1733.13038514099,111.802647413722,262.356219691852,2.16666666666667
"306",6002176,"NMP17",-21.66711,114.33362,"Australia","Sth Muiron","Exmouth",11,"30/05/2010",1,13,27,45,2,12,100,73,28.7913351687269,6.11868926480158,1.58892714081314,0.618729909046484,9588.7653884599,643.334545005278,719.074719552759,2.55135135135135
"307",6002184,"NMP7",-23.16489,113.76611,"Australia","Monck Head Sth","Ningaloo Reef",4.2,"27/05/2010",9,15,41,9,14,9,97,56,31.8852816047331,11.6656229773145,5.18263670214896,1.3961491409672,27812.7124008843,2727.01707811384,1306.35085932312,3.15
"308",6002185,"NMP8",-23.17642,113.76097,"Australia","Maud SZ external","Ningaloo Reef",3.3,"27/05/2010",22,1,44,5,25,3,100,56,50.5027183647083,15.7433099205375,10.4194359329465,2.59970973794577,52795.1438100227,7140.11888182897,1777.74825459385,3.42608695652174
"309",6002193,"NMP-S4",-23.33246,113.77923,"Australia","Pelican Sth","Ningaloo Reef",2.6,"29/05/2010",8,2,61,17,11,1,100,39,74.9381818451511,20.6909124916279,11.2297381236668,3.78387569442436,78444.025299438,2410.56435988189,1970.19026735991,4.44651162790698
"310",6002212,"RI22",-31.98754,115.51443,"Australia","Parakete Bay North","Rottnest Island",5,"4/04/2010",79,2,2,1,3,13,100,98,0.924225142759581,0.0469052265665442,13.9320647979756,0.00295937016605577,0,16112.3450282571,3690.15860809154,1.72857142857143
"311",6002227,"WA81",-20.29024,118.48154,"Australia","Jenny's Reef","Pilbara",3,"9/06/2010",6,2,17,18,0,55,98,81,11.8238435451243,1.22085461893127,1.72342519327759,0.0779367783096437,0,2344.12752510954,729.175586943864,1.78461538461538
"312",6002228,"WA82",-20.21246,118.52584,"Australia","Old 9 Buoy Reef","Pilbara",12,"10/06/2010",0,10,38,7,4,37,96,58,42.8985764277651,4.68252765053385,1.16174058127311,0.403731000314435,3804.77858477089,244.349195659973,647.937575004137,2.06101694915254
"313",6002243,"NMP22",-22.09786,113.88472,"Australia","Turquoise Bay (Sanctuary zone)","Ningaloo Reef - North",3,"1/04/2008",0,6,19,3,6,66,100,81,15.1345566920602,4.80352694397793,1.75697797471874,0.643174589999973,11414.3357543127,376.130189441626,637.915490768208,1.78529411764706
"314",6002244,"WA46",-28.89196,114.00962,"Australia","Bitey Holes  Pelsart Group","Abrolhos (WA)",6.2,"21/03/2008",75,5,7,4,0,9,100,93,1.60905609300881,0.346526119318125,11.1436808392267,0.023667176313765,789.617631601533,18798.69349642,2789.42771193731,1.51428571428571
"315",6002245,"WA46",-28.89196,114.00962,"Australia","Bitey Holes  Pelsart Group","Abrolhos (WA)",9,"21/03/2008",86,4,7,1,0,2,100,93,1.54843247216992,0.307635783720324,17.1319289098698,0.0245809463441526,933.184473710905,20046.4986872012,4166.20759837077,1.64242424242424
"316",6002247,"WA48",-28.85305,114.0132,"Australia","Plate Ledge  Pelsart Group","Abrolhos (WA)",5,"25/03/2008",1,0,95,1,0,2,99,4,104.229755697905,22.5205178018435,8.18369344391489,3.4667600695941,109251.499362707,732.568640986373,1982.79477099522,4.64516129032258
"317",6002248,"WA48",-28.85305,114.0132,"Australia","Plate Ledge  Pelsart Group","Abrolhos (WA)",9,"25/03/2008",4,0,93,0,0,1,98,5,94.8957477249585,22.2485592220285,7.8892989591109,3.15630394395881,99467.7830018676,1432.19677099845,1899.44470494748,4.23880597014925
"318",6002250,"JMP-S10",-30.2645,114.975,"Australia","North Tail","Jurien",5.3,"28/11/2009",52,26,4,7,4,7,100,96,10.6399546412642,1.18695478435601,13.0947149798488,0.0973956079369148,543.539797824414,10505.3456878364,3375.92376672107,2.12549019607843
"319",6002253,"JMP-S10",-30.2645,114.975,"Australia","North Tail","Jurien",6,"28/11/2009",83,4,0,0,8,5,100,100,0.621595522439275,0.149719346646603,14.8371694756441,0.00574124001991468,0,18582.0029016403,3625.52272565307,1.52258064516129
"320",6002255,"WA47",-28.85354,114.01087,"Australia","Coral patches  Pelsart Group","Abrolhos (WA)",8,"21/03/2008",21,0,74,0,0,2,97,23,69.6787622483884,14.1792779649997,7.95361058677675,2.31113745542524,73367.5444264672,5937.19948936873,2075.4676135544,3.38235294117647
"321",6002256,"WA47",-28.85354,114.01087,"Australia","Coral patches  Pelsart Group","Abrolhos (WA)",10,"21/03/2008",52,0,40,1,0,6,99,59,41.0133115111517,9.28290308573245,10.5027978890576,1.36326905337714,43011.4274491833,13362.4252573678,2508.76910127961,2.52857142857143
"322",6002257,"WA51",-28.67508,113.7572,"Australia","Dougie s Break  Easter Group","Abrolhos (WA)",3.5,"22/03/2008",57,0,1,10,6,26,100,99,0.51855599849704,0.264224966244726,8.55523991709598,0.0179046228457402,543.539797824414,14599.4962188671,2166.28521814809,1.45762711864407
"323",6002259,"JMP-S32",-30.41333,114.98167,"Australia","Offshore Hill River","Jurien",10,"30/11/2009",71,15,0,9,0,5,100,100,5.12816306012403,0.537252131018161,11.0665174996386,0.0473917998079478,0,16881.5298490723,2804.96237694166,1.61290322580645
"324",6002269,"WA52",-28.67135,113.84345,"Australia","Anemone lumps  Easter Group","Abrolhos (WA)",5,"22/03/2008",45,17,0,15,0,23,100,100,3.10797761219638,0.540086942866057,7.10104350258602,0.0301913639108543,0,11243.427623721,1869.55394955086,1.64363636363636
"325",6002272,"JMP-S42",-30.29043,114.96651,"Australia","Outer Seaward Ledge","Jurien",11,"28/11/2009",93,3,0,4,0,0,100,100,1.39858992548837,0.105290474880819,14.1682405597219,0.012917790044808,0,21704.899979664,3456.55832710647,1.48181818181818
"326",6002275,"JMP-S42",-30.29043,114.96651,"Australia","Outer Seaward Ledge","Jurien",11.5,"28/11/2009",84,5,0,11,0,0,100,100,0.744054914125313,0.54795241072786,17.1209822592296,0.0610197709232006,0,17719.8967358669,4169.39723964388,1.69259259259259
"327",6002280,"JMP-S63",-30.35217,115.00283,"Australia","Essex Rock","Jurien",3.3,"29/11/2009",33,6,1,10,5,45,100,99,1.66705039246964,0.263762722995954,5.27183294907662,0.0138935398840886,0,7422.37211539564,1594.76877838569,1.59642857142857
"328",6002286,"JMP-S5",-30.32908,114.98772,"Australia","Escape Island","Jurien",6,"29/11/2009",88,3,0,1,1,7,100,100,0.466196641829456,0.112286320128576,15.9350908031702,0.00430580769453121,0,19652.9957300962,3912.81332353833,1.559375
"329",6002288,"JMP-S5",-30.32908,114.98772,"Australia","Escape Island","Jurien",7,"29/11/2009",85,5,0,0,5,5,100,100,1.67644819778423,0.54093800852866,14.7240535606646,0.0696296528974015,0,19435.1141767795,3639.17960650998,1.54603174603175
"330",6002289,"WA55",-28.46051,113.77258,"Australia","Long I Dive trail bommie","Abrolhos (WA)",5,"23/03/2008",56,0,0,0,13,31,100,100,0,0,10.9772237184554,0,0,12961.6583810724,2659.66321826279,1.42622950819672
"331",6002290,"WA55",-28.46051,113.77258,"Australia","Long I Dive trail bommie","Abrolhos (WA)",5.1,"23/03/2008",47,0,0,2,20,31,100,100,0,0,7.93139341206735,0,0,11655.5124903875,2017.99042651539,1.47169811320755
"332",6002291,"WA53",-28.47634,113.77235,"Australia","Long Island west lagoon","Abrolhos (WA)",6,"24/03/2008",5,5,34,12,11,27,94,60,20.6665110519884,2.63497257425309,0.911826124809879,0.165355984810014,3538.04419133667,1743.31277070995,826.388178289411,2.04150943396226
"333",6002292,"WA49",-28.71898,113.77761,"Australia","Big Rat West","Abrolhos (WA)",3.5,"24/03/2008",4,0,63,0,27,6,100,37,46.0567872153307,15.8112819197632,4.23270601176244,1.58040961686468,47831.5022085484,1344.95096918861,1017.52160246965,3.47017543859649
"334",6002293,"WA49",-28.71898,113.77761,"Australia","Big Rat West","Abrolhos (WA)",4.5,"24/03/2008",8,0,62,0,19,11,100,38,51.5319583469876,13.0439510920168,6.13992833730125,1.77120590480706,54056.517818394,1968.45574140185,1604.2829968452,3.67169811320755
"335",6002294,"WA49",-28.71898,113.77761,"Australia","Big Rat West","Abrolhos (WA)",5,"24/03/2008",0,0,83,0,13,4,100,17,81.4159996942784,18.6104366683951,6.60159678982783,2.81050011227039,85581.82609221,414.247102174015,1686.74656509253,4.06666666666667
"336",6002296,"WA50",-28.70359,113.82932,"Australia","The Wall  Easter Group","Abrolhos (WA)",21,"25/03/2008",5,3,24,19,37,10,98,74,39.5141821636024,1.7264020221721,0.814660272527694,0.10549170796656,430.700526328109,1407.26371093701,574.383621200898,1.96875
"337",6002297,"WA62",-26.12171,113.18267,"Australia","Surf Point","Shark Bay",1.3,"20/05/2010",4,1,36,4,32,21,98,62,58.2063637344501,9.40784717975392,3.34941490396477,1.24887002092148,31525.308273816,1554.06232379458,1030.54871460314,3.53888888888889
"338",6002298,"WA60",-26.14294,113.16653,"Australia","Monkey Rock W","Shark Bay",7.5,"20/05/2010",2,0,4,25,1,68,100,96,0.710841172899451,0.120534171418215,0.645834808955562,0.00661780990995725,143.56684210937,685.565239158802,600.45405334271,1.548
"339",6002299,"WA63",-26.09207,113.23634,"Australia","Broken Down Point","Shark Bay",1.5,"21/05/2010",2,0,0,28,52,18,100,100,0,0,0.414399204052432,0,0,494.919625514565,162.519360788469,1.25
"340",6002300,"WA61",-26.12424,113.23715,"Australia","Sunday Island","Shark Bay",1.5,"21/05/2010",0,1,6,7,8,73,95,89,4.2091502176802,1.53160364026761,0.595723520102848,0.146092132651889,3804.77858477089,278.778924292833,585.498421014041,1.66181818181818
"341",6002301,"WA59",-26.16084,113.21732,"Australia","Ransonnet Rocks","Shark Bay",1.5,"21/05/2010",7,0,0,21,3,69,100,100,0,0,1.83789497378457,0,0,1641.93432091302,816.245325788443,1.55102040816327
"342",6002302,"WA59",-26.16084,113.21732,"Australia","Ransonnet Rocks","Shark Bay",2,"21/05/2010",11,0,1,4,7,77,100,99,0.51855599849704,0.300391989508145,2.6430954892437,0.0203554015143421,543.539797824414,2996.33093253503,1001.69183695898,1.44444444444444
"343",6002863,"WA91",-31.97733,115.51566,"Australia","Lionfishcave - Rottnest","Rottnest Island",21,"31/01/2010",57,1,0,8,10,24,100,100,0.155398880609819,0.0353930407587713,9.3135469118774,0.00135720564230327,0,12491.9904006165,2490.61361912279,1.37666666666667
"344",6003293,"CI1",-10.42962,105.66814,"Australia","Flying Fish Cove Boat Ramp","Christmas Island",12,"16/09/2010",0,5,57,7,2,26,97,40,51.9975174359321,7.64019243280691,2.40722875990482,0.845659027142438,14603.2765824593,707.532250477461,1861.30070202382,2.79272727272727
"345",6003294,"CI2",-10.42658,105.67081,"Australia","Phosphate Wharf","Christmas Island",7,"17/09/2010",2,9,53,4,5,25,98,45,62.7843400467364,10.7632142904073,3.80627408505474,1.45085898629552,21033.8287133856,1430.40154681084,1260.94301750636,2.68727272727273
"346",6003295,"CI3",-10.42813,105.66575,"Australia","Smith Point","Christmas Island",13,"19/09/2010",0,6,68,4,0,21,99,31,28.122491361539,7.13885782911815,1.69569652021843,0.622844527150563,8132.44040770909,446.089609106341,1008.15199087209,2.21095890410959
"347",6003296,"CI4",-10.42116,105.67196,"Australia","Cultural Centre","Christmas Island",9,"21/09/2010",0,1,15,10,9,65,100,85,8.81210483229325,0.617912570297099,0.477150728022989,0.0516917664342694,0,342.951758900463,494.690887197517,1.62909090909091
"348",6003297,"CI5",-10.4197,105.67226,"Australia","The Tanks","Christmas Island",18.2,"23/09/2010",0,0,53,9,8,29,99,46,53.3287536771133,10.1684532890098,2.2325047716839,0.916790085783605,11937.21899248,399.919445445349,1150.95288310552,2.48571428571429
"349",6003298,"CI6",-10.46143,105.58156,"Australia","West White Beach","Christmas Island",12,"26/09/2010",0,4,53,11,4,27,99,46,71.4986584485991,9.8171260434199,1.85116802354842,0.889589373502861,7568.50131910017,412.560585906384,1045.53814967233,2.39636363636364
"350",6003299,"CI7",-10.45623,105.63594,"Australia","Million Dollar Bommie","Christmas Island",12,"26/09/2010",0,0,54,8,13,24,99,45,53.5933010622535,6.23535680461647,1.00673267988209,0.427368622515431,3199.52637684776,322.083506507022,1149.44387503347,2.28888888888889
"351",6003300,"CI8",-10.46854,105.5578,"Australia","Murrial Beach","Christmas Island",9.5,"28/09/2010",0,1,47,15,9,28,100,53,35.8787048445956,7.92381947421165,2.74780687701517,1.05535162258251,16316.2649456884,482.53741717833,1209.62433861439,2.74468085106383
"352",6003301,"CI9",-10.46368,105.70836,"Australia","Ethel Beach","Christmas Island",14,"30/09/2010",0,19,33,10,7,30,99,66,71.4380574522517,9.05852570022671,2.27748010347342,0.953671374316404,12203.9533859142,393.732055520244,895.390000179091,2.38214285714286
"353",6003302,"CI10",-10.42366,105.66985,"Australia","Isabel Beach","Christmas Island",8,"3/10/2010",0,1,46,8,9,35,99,53,86.2517156570726,8.90927156694863,1.69536431887609,0.674812007774552,5978.93777606855,287.498008570062,917.189902040238,2.43921568627451
"354",6003303,"CI11",-10.42898,105.66985,"Australia","FFC Wharf","Christmas Island",2.3,"5/10/2010",0,5,39,14,0,42,100,61,26.6414247804449,8.30495918638901,3.06867034398097,1.15545959890682,17393.2735303812,368.918524965159,807.956119968454,2.37543859649123
"355",6003304,"CI12",-10.46304,105.7077,"Australia","Ethel Beach W","Christmas Island",9.5,"8/10/2010",0,2,45,13,2,37,99,54,17.5473076769335,3.007057365636,1.45627589317333,0.436533060145932,5978.93777606855,245.227628099922,578.274886570972,1.98666666666667
"356",8000651,"NT14",-12.3146,130.8705,"Australia","Anglers Reef","Darwin",7.5,"10/10/2008",0,0,65,7,15,13,100,35,28.0948528455815,3.0677868883643,1.62909882344276,0.467350739500271,6122.50461817792,147.856300102782,637.694788257446,2.496
"357",8000655,"NT12",-12.4073,130.7922,"Australia","The Grottos","Darwin",8,"28/09/2009",6,0,0,30,61,3,100,100,0,0,1.17718000310408,0,0,2730.56342995175,179.143158744229,1.28571428571429
"358",8000656,"NT8",-12.472256,130.83613,"Australia","Dudley Point Bommies","Darwin",5,"19/07/2009",22,0,12,20,42,4,100,88,10.0887073921101,0.85550717845412,4.50974386300539,0.0585130330338786,0,10159.1259914388,764.385288755417,1.65
"359",8000657,"NT3",-12.4854,130.7969,"Australia","Weed Reef","Darwin",6,"14/09/2009",0,0,18,12,69,1,100,82,11.6111932095671,5.56263731250279,1.52912268291696,0.647964193955699,10942.579377543,120.157956398274,232.32190437418,2.95
"360",8000658,"NT9",-12.4134,130.8127,"Australia","East Point Coral Gardens","Darwin",4,"14/10/2009",0,0,32,26,40,2,100,68,16.2810535680074,1.9866132903643,0.381553881043204,0.134589499687136,687.106639933784,59.2886969096207,275.550227446048,2.05
"361",8000659,"NT10",-12.5629,130.8614,"Australia","Edge Town Hall Hole","Darwin",8.5,"27/10/2009",0,0,0,44,53,3,100,100,0,0,0.00806591644095765,0,0,17.3753330415773,10.1787601976309,1
"362",8000660,"NT4",-12.4847,130.7854,"Australia","Stevens Rock","Darwin",7.5,"28/10/2009",0,0,3,62,33,2,100,97,0.961032827687202,0.039808608364462,0.0402903910154128,0.00461019274336747,0,10.8498877784799,30.5362805928928,2.26666666666667
"363",8000661,"NT7",-10.4607,105.6282,"Australia","Middle Beach West","Christmas Island",8,"24/11/2009",0,0,52,16,9,21,98,46,43.8662363034244,11.3202352959622,2.80537380597139,1.14074332664556,16613.7269097357,426.810425896152,1049.32820829076,2.83333333333333
"364",8000662,"NT6",-10.4616,105.581,"Australia","West White Beach","Christmas Island",9,"26/11/2009",0,7,85,1,0,7,100,15,94.1964103481998,14.8298681565707,2.7313227987537,1.30187945000534,13362.8164026177,369.46274321761,1275.27078650318,2.55890410958904
"365",8000663,"NT1",-10.42918,105.6689,"Australia","Flying Fish Cove CI","Christmas Island",7,"26/11/2009",0,4,62,3,6,22,97,35,65.0271537425002,18.3468675233621,4.24452455470093,1.76647745077464,25792.4483315245,527.442843057985,1062.74416398954,3.01016949152542
"366",8000665,"NT13",-12.40605,130.81166,"Australia","East Point North","Darwin",5,"6/08/2010",6,0,24,4,0,66,100,76,6.03719063121057,0.902757124312149,1.81291259162751,0.0796130692995083,1333.15742942595,3142.00151422542,800.654176045693,1.58055555555556
"367",8000672,"NT5",-12.4766,130.787,"Australia","Platter Rock","Darwin",7,"29/09/2009",0,2,27,28,42,1,100,73,26.7033111346248,3.1695625315428,0.643525891574966,0.28145171889536,2891.9934018445,83.2766243738705,430.493661163982,2.72
"368",10000002,"RI9",-31.9902,115.5047,"Australia","Armstrong Bay","Rottnest Island",2.5,"27/05/2012",60,18,0,2,2,18,100,100,4.81736529890439,0.530320384500975,10.2452844788512,0.0433797231483887,0,12945.8632836389,2741.09329984384,1.67213114754098
"369",10000005,"RI21",-31.9885,115.54114,"Australia","Duck Rock South","Rottnest Island",5,"25/05/2012",47,18,0,3,0,32,100,100,6.5267529856124,0.629512700041603,9.38397394650001,0.0587680378816316,0,9855.42886069763,2582.56326327509,1.684375
"370",10000009,"RI3",-32.01805,115.4523,"Australia","Eagle Bay","Rottnest Island",4,"27/05/2012",87,6,0,0,5,2,100,100,0.776994403049093,0.183745177083652,14.7263242771472,0.0070460176842009,0,18797.8866555694,3652.49568499327,1.56451612903226
"371",10000010,"RI3",-32.01805,115.4523,"Australia","Eagle Bay","Rottnest Island",5.1,"27/05/2012",75,11,0,0,12,2,100,100,4.81736529890439,0.390495926514734,11.4983120718072,0.0436853096420456,0,16721.4235493313,2929.81881463185,1.60338983050847
"372",10000011,"RI3",-32.01805,115.4523,"Australia","Eagle Bay","Rottnest Island",4.1,"27/05/2012",91,5,0,0,1,3,100,100,1.39858992548837,0.176873445549004,13.4311637813908,0.0126828318315616,0,20742.8396107404,3365.46068888823,1.52238805970149
"373",10000013,"RI8",-32.02435,115.45157,"Australia","Fish Hook Bay","Rottnest Island",7,"25/05/2012",77,17,0,0,1,5,100,100,4.35116865707493,0.574186462171892,14.295205782746,0.0394539444675491,0,16914.385711431,3632.64936815845,1.65538461538462
"374",10000014,"RI8",-32.02435,115.45157,"Australia","Fish Hook Bay","Rottnest Island",9.5,"25/05/2012",56,19,0,0,12,13,100,100,4.97276417951421,0.640806461697749,7.33425889257344,0.0450902222486275,0,13447.9663727474,1957.00306592301,1.528125
"375",10000015,"RI8",-32.02435,115.45157,"Australia","Fish Hook Bay","Rottnest Island",3,"25/05/2012",55,17,0,0,2,26,100,100,4.66196641829457,0.56731538451105,7.78797218911421,0.0422720833580883,0,12999.1006415277,2156.75934684272,1.56764705882353
"376",10000017,"RI1",-32.01725,115.50014,"Australia","Green Island Reserve 1","Rottnest Island",6.5,"26/05/2012",78,15,0,0,1,6,100,100,4.04037089585529,0.492847335448673,12.6177457936294,0.0363107121965866,0,16660.6882234056,3244.08237185731,1.71612903225806
"377",10000019,"RI1",-32.01725,115.50014,"Australia","Green Island Reserve 1","Rottnest Island",6,"26/05/2012",83,10,0,0,0,7,100,100,3.57417425402583,0.314155031102165,10.7542101745229,0.0321210146354421,0,19848.2628158395,2804.96237694165,1.47042253521127
"378",10000020,"RI1",-32.01725,115.50014,"Australia","Green Island Reserve 1","Rottnest Island",7.5,"26/05/2012",75,18,0,0,3,4,100,100,4.19576977646511,0.459832917023579,11.7149546622227,0.0377072780503016,0,16579.5842396001,3004.12225370752,1.58412698412698
"379",10000021,"RI7",-32.02472,115.50535,"Australia","Green Island Wall","Rottnest Island",8,"26/05/2012",54,18,0,2,0,26,100,100,3.2633764928062,0.463237970078828,8.10569699407506,0.0293278829280123,0,12203.6548788259,2227.5846652591,1.575
"380",10000022,"RI7",-32.02472,115.50535,"Australia","Green Island Wall","Rottnest Island",11,"26/05/2012",40,12,0,5,0,43,100,100,2.64178097036692,0.390399027118125,5.87505450993332,0.0237416195131528,0,9030.73788499055,1778.71191311284,1.62258064516129
"381",10000023,"RI7",-32.02472,115.50535,"Australia","Green Island Wall","Rottnest Island",9,"26/05/2012",45,13,0,0,0,42,100,100,2.79717985097674,0.353979555637767,6.93165295566655,0.0251381853668677,0,10066.9341283664,2035.46623040521,1.58461538461538
"382",10000025,"RI16",-32.02567,115.58404,"Australia","Jackson Rocks","Rottnest Island",9.5,"28/05/2012",30,24,2,13,3,28,100,98,7.87466274382611,1.19938622449297,5.25264419527436,0.0899812389071391,1087.07959564883,6296.34802797224,1588.4250187601,1.77142857142857
"383",10000026,"RI16",-32.02567,115.58404,"Australia","Jackson Rocks","Rottnest Island",12,"28/05/2012",53,19,2,3,5,18,100,98,5.54367953467883,1.02874063366064,8.17478071605603,0.0691834651100943,1087.07959564883,12210.4658468552,2206.17696885955,1.53235294117647
"384",10000028,"RI10",-31.98618,115.557,"Australia","Kingston Reef","Rottnest Island",6.1,"25/05/2012",39,10,2,3,1,44,99,97,2.57554913135231,0.580185262864905,5.91806384777211,0.0316709480797671,543.539797824414,8519.07931645619,1717.07166362821,1.48
"385",10000031,"RI23",-31.97427,115.53757,"Australia","Roe Reef","Rottnest Island",8,"28/05/2012",15,7,0,8,0,70,100,100,2.95257873158656,0.245219352336193,2.28101285993261,0.0265887715172222,0,3728.9245181189,1012.35308486206,1.55161290322581
"386",10000032,"RI23",-31.97427,115.53757,"Australia","Roe Reef","Rottnest Island",11,"28/05/2012",17,6,0,4,3,70,100,100,0.932393283658914,0.142562476457361,2.76240779252984,0.0083964541633333,0,4103.76417909911,1137.37992373907,1.50645161290323
"387",10000034,"RI20",-31.99976,115.46846,"Australia","Swirl Reef  Rottnest","Rottnest Island",8,"27/05/2012",11,20,0,10,1,58,100,100,5.90515746317312,0.715442986723121,3.29502957812174,0.0536305031261043,0,2186.12062105388,1238.65632215494,1.65573770491803
"388",10000036,"RI20",-31.99976,115.46846,"Australia","Swirl Reef  Rottnest","Rottnest Island",12,"27/05/2012",27,15,2,9,0,47,100,98,4.11398626571054,0.514255566009193,6.71497081787129,0.0347521970897105,0,5382.83218180694,2025.62827258121,1.84444444444444
"389",10000038,"RI2",-32.01552,115.55708,"Australia","The Count","Rottnest Island",7,"26/05/2012",48,14,0,1,0,37,100,100,4.50656753768475,0.305112772550621,6.3385690140769,0.0402062676354692,0,11411.5102294043,1927.48919245099,1.57777777777778
"390",10000040,"RI4",-31.98926,115.51746,"Australia","The Grottos Rottnest","Rottnest Island",5.1,"27/05/2012",44,20,0,0,2,34,100,100,6.68215186622222,0.593068829455864,11.9443243416225,0.0601718740445392,0,8997.33200331547,3275.47065838427,1.87857142857143
"391",10000041,"RI12",-32.03073,115.4411,"Australia","West End  Rottnest","Rottnest Island",11,"25/05/2012",33,17,0,5,0,45,100,100,3.41877537341602,0.583690119600765,5.60481071501156,0.0313251885409082,0,7376.66922712808,1735.02995522347,1.64444444444444
"392",10000043,"RI12",-32.03073,115.4411,"Australia","West End  Rottnest","Rottnest Island",9,"25/05/2012",38,23,0,1,0,38,100,100,7.92534291110077,0.822781279649793,7.72176803466811,0.0726174825266509,0,7820.9963142411,2282.55299106038,1.91186440677966
"393",20003005,"RED1",23.41758,35.98514,"Egypt","Habili Ali","Red Sea",5,"31/07/2011",0,19,27,49,0,3,98,71,47.1682811146702,6.00534679220463,1.51944363505664,0.682563858191222,7609.55716954178,104.8298603456,506.675659499983,2.54705882352941
"394",20003007,"RED3",23.427283,35.876583,"Egypt","Small Habili","Red Sea",8,"1/08/2011",0,22,18,59,0,1,100,82,23.9958259977427,6.54506000080248,2.2910042632059,0.983893237460737,13588.4949456103,131.17147104346,471.633120273888,2.98518518518518
"395",20003008,"RED4",23.42852,35.90383,"Egypt","Small Gotta","Red Sea",15,"1/08/2011",0,21,13,59,3,4,100,87,15.0289625035345,3.11601376562897,0.936123664859475,0.414462426717052,4891.85818041972,78.7092934008204,279.987453764161,2.10666666666667
