SurveyID,biom,herb,plank,pisc,prod,exP,egP,exN,egN,Ic,turn,exNP,outN,outP,outNP,...1,N,live,coral,algae,cca,rock,N_used,coverage,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,Rugosity,BranchSpace_m3,BiomassStand_g,OrgGrowth_gyr,pc1,pc2,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate
506003700,79992.43953229753,92.64335177430273,50.97877266028247,67.30611544233203,8.517303065260668,3.102348219207762,8.117763623899668,25.691814993254052,41.4453555862404,381.9344394247258,1.064763509534141e-4,8.28140917070067,67.13717057949445,11.22011184310743,5.9836453966131495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506003707,109584.49976976911,96.16305876542744,66.9399334025817,131.92400963660074,11.882637658104477,4.675306770140493,11.197601017686052,36.43972655255098,56.98676974949297,498.23488536291484,1.0843356207373517e-4,7.79408247289321,93.42649630204394,15.872907787826545,5.885909346345211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506003711,103469.52315236966,479.40503760155093,12.899151365612362,24.94372470417256,11.1126862852675,2.2576041164325686,9.730031018238089,29.816889407574067,52.6110353958291,626.2894520463958,1.0740057503602208e-4,13.207315308536138,82.42792480340316,11.987635134670658,6.876078882731839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506003712,116851.68158120789,709.2434070385207,32.370760114527776,12.014299044246899,12.896345138260932,2.6497700889466578,11.908251078865018,37.21987706467093,66.14396174750595,822.9784644945681,1.1036507959278632e-4,14.04645528301916,103.36383881217688,14.558021167811676,7.100129723723589,528,97,92,30,48,4,5,82,89.1304347826087,14.2692499048789,4.40886404212503,1.62052314481096,1.19435650283403,8797.45943005143,1,438.026954040876,539.733174033123,0.589211216768285,-0.486982583913691,ETP122,5.552283,-87.050883,Costa Rica,Bahía Western (s) Cocos,Cocos,8.5,7/08/2008
506003807,240598.85414618923,559.2065744143193,115.26578649591096,216.74000619094525,40.18363172714444,5.536700933329623,22.57251675140699,69.5583261335172,123.96606039016623,1198.0199542473874,1.670150586117448e-4,12.563135876599839,193.52438652368343,28.109217684736613,6.8847304359084935,530,99,96,0,67,18,3,85,88.5416666666667,3.47188363966078,2.12496305419243,1.79267358398211,1.05312105927822,7604.86906405458,1,289.371290061657,937.830337858032,-0.740853565307282,1.03455243198675,ETP14,5.5509,-87.03493,Costa Rica,Punta Ulloa,Cocos,6.5,22/04/2011
506003809,64953.263576235055,118.73441667793901,26.12133389704718,35.65319616855399,7.787262948140357,1.7378237118386397,6.134219437636731,18.95196393434032,32.28728965539865,320.20806337934334,1.1989024907117279e-4,10.905573335910407,51.23925358973897,7.87204314947537,6.509015844654484,532,98,96,25,14,30,2,69,71.875,9.64986094746545,4.11736862663716,1.56304536628156,1.22679821855434,7405.21292888042,1.01043391939685,244.76938771182,219.672291124117,-0.0706932294291333,-1.06186216254608,ETP17,5.55411,-87.05408,Costa Rica,Isla Pajara - Bird Island,Cocos,6.5,23/04/2011
506003811,34653.89879901295,106.23281442715376,14.187227557623421,14.632681711164526,4.2151904200954915,1.0892310534933924,3.5496907014025925,10.604253332740388,17.925552063426014,191.2684118823794,1.2163683066493957e-4,9.735540773218247,28.529805396166402,4.638921754895985,6.150094117465041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506003812,61110.76639499241,203.7101159976183,13.554151310834522,30.492625563171444,8.650629492863192,1.2019255930099915,5.582321225917571,16.599297332185927,30.462390369848247,324.4581947220103,1.4155655383127464e-4,13.810586469513623,47.06168770203418,6.784246818927563,6.936906772132087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506003820,11371.038510026698,28.888018022009295,2.8123870423519457,5.2371287491574865,1.653344423611644,0.21872498071536048,1.0394390139994727,3.262923324240945,5.756188818749127,61.91903857265475,1.4539959759645227e-4,14.917927131913554,9.019112142990071,1.258163994714833,7.16847102673152,538,88,85,1,23,6,3,30,35.2941176470588,2.24795929420022,1.48028342647429,1.20994714508577,1.02379208052589,2435.73430653209,1,108.081185597608,246.932285179191,-3.11225796520029,-0.0802807462940465,ETP27,5.5193,-87.09582,Costa Rica,Punta Leonel,Cocos,7,29/04/2011
506003822,20603.635900810375,16.10356710028199,4.933641258109047,29.464931010556064,6.318181468888442,0.840713877157925,3.0727961824652748,8.675174495373808,14.87435718585649,135.30113239982302,3.066537139029882e-4,10.318819197680744,23.5495316812303,3.9135100596231998,6.017496140919002,540,97,95,14,67,3,2,84,88.4210526315789,7.34795374032955,2.66163422677417,1.63512986075672,1.09404436061044,7697.902001295,1,360.11545623185,710.403524900501,-0.240058116140601,0.296392395574444,ETP30,9.86011,-85.48717,Costa Rica,Bahía Carrillo 1,Costa Rica,6,5/05/2011
506003825,775.7254730118796,3.5631327971205193,0.13042964131303897,0.7523002165648545,0.350623574899885,0.01743336000591848,0.1458670334883354,0.4140400857785005,0.7902743344218087,8.597260907222713,4.519944066533387e-4,23.749872981337926,1.2043144202003093,0.16330039349425388,7.374840895546807,543,99,7,2,5,0,92,7,100,1.84799616195992,1.21059148348697,1.55829045455217,1.01217012153296,3027.82003499839,1,35.2703188590212,614.032197326718,-3.4569456459218,0.60127243861953,ETP33,9.86241,-85.48544,Costa Rica,Bahía Carrillo 3 (N),Costa Rica,4.4,6/05/2011
506003827,3276.733659473051,1.8071533615953432,8.269817631046607,1.224277069499759,0.9204249829107533,0.05636872029885199,0.40451251972289154,1.2952517205186327,2.258180309932923,22.501909841105512,2.8089710015026726e-4,22.978199853598802,3.553432030451556,0.4608812400217435,7.710081734470059,545,100,100,0,63,15,0,78,78,3.14950946947397,5.68619618258191,1.70172254523686,1.08452655779567,7519.08268726451,1,259.831535500625,787.822323639138,-0.488961385541978,0.513857858218918,ETP35,9.85037,-85.46999,Costa Rica,Punta Muneco,Costa Rica,6.5,7/05/2011
506003834,9611.253508182192,6.001736829389304,2.740398182567581,7.862021330436279,2.475746139283914,0.3151345223230747,1.3137858984382997,3.5695025795188893,6.434785172733721,61.84078411295475,2.57588267459211e-4,11.326917004222878,10.00428775225261,1.6289204207613746,6.141667588387468,550,100,99,0,63,2,1,65,65.6565656565657,1.27465373774009,1.12499589491027,1.48987112134483,1.0059023399198,5106.08806208341,1,221.539804282004,648.55946785679,-2.16978894675181,1.37895604505042,ETP42,9.81501,-85.3322,Costa Rica,Punta Bejuco,Costa Rica,8.5,8/05/2011
506003836,2245.359103017192,2.261900289031964,2.3604866132907207,1.463763054372218,0.6280701727459592,0.04823235060428223,0.2826622367800766,0.8293391576258359,1.483938122867625,14.256279439948806,2.7971925377192117e-4,17.194665970772828,2.3132772804934607,0.33089458738435884,6.990979510361153,552,100,91,0,64,10,9,74,81.3186813186813,2.37326868870043,1.62497947455135,2.74321330557511,1.02951169959901,11380.8544601988,1,251.91459164758,2013.01810723708,-0.365557029126904,2.25121292334885,ETP43,9.7588,-85.27452,Costa Rica,Caletas,Costa Rica,6.1,9/05/2011
506003837,4524.637338002261,2.2691247482739976,0.056810431238752034,3.052240508033562,1.1362659624641842,0.14454773120577966,0.69539925492998,1.583372040122237,3.1468599037713854,31.913407882084865,2.511286270218231e-4,10.95397365917928,4.730231943893623,0.8399469861357597,5.631583923713348,553,102,100,0,52,10,2,62,62,2.37326868870043,1.62497947455135,1.5420067514563,1.02951169959901,5334.46095065231,1,211.34758631543,660.208780607163,-1.68692028216252,0.904253607427282,ETP44,9.75662,-85.2714,Costa Rica,CaletasN,Costa Rica,3.9,9/05/2011
506003838,28135.586173212796,107.83951137119985,1.8512408990863312,13.473427983411602,4.9056227469993905,0.39038182812226574,2.3702987394028634,6.795355640059169,13.151840013590745,147.64214860979118,1.743565147993936e-4,17.406946611077643,19.947195653649914,2.760680567525129,7.225463129742679,554,100,83,0,61,7,17,68,81.9277108433735,2.00609130030196,3.31184911756339,2.12870252683253,1.04078769391788,8589.65387421961,1,228.736431931558,1310.44175034896,-0.68389290838485,1.509628957756,ETP45,8.67714,-83.71687,Costa Rica,Punta San José,Costa Rica,5.5,12/05/2011
506003839,10320.077293839207,24.899736307469453,44.67899665824256,3.7541480059785557,3.907071722891418,0.19114033230930863,1.6732285236172195,5.147434731589879,9.604307855776742,103.41265599383777,3.7858938568452666e-4,26.930133841455064,14.751742587366621,1.8643688559265281,7.912459243498522,555,94,94,19,44,12,0,75,79.7872340425532,5.07591298199528,2.99504580819453,2.44294620021019,1.20425730107875,11841.9916335658,1.01565087909528,251.334112633089,1286.83712697712,0.633548917982069,0.753648479374016,ETP46,8.70656,-83.86634,Costa Rica,Chorro,Costa Rica,6.5,13/05/2011
506003840,135073.76820332897,567.8799165997193,101.36607227579124,25.650950615102378,20.80452027782228,1.3473553803504987,11.792422002240121,35.818459865516346,66.46135350677073,769.5113813197971,1.54023394435142e-4,26.584270481184106,102.27981337228708,13.13977738259062,7.783983730789946,556,100,98,8,39,13,2,60,61.2244897959184,3.64167459188604,9.67282088308206,3.01594883405971,1.17898492772307,14020.6109688147,1.00626035163811,182.695242485632,2012.43571019487,0.928305184791587,1.08425540725858,ETP47,8.70352,-83.89795,Costa Rica,Pharo,Costa Rica,7.5,13/05/2011
506003841,114292.85066912345,562.9412282426473,35.7500060378464,10.874811611562382,19.02528658334049,0.9842648668763629,9.88220705084874,25.92693179508768,54.23419233588134,688.9986835604532,1.664608632294813e-4,26.341417506213247,80.16112413096901,10.866471917725102,7.37692277106172,557,100,93,32,34,23,7,89,95.6989247311828,11.4797897682067,4.16318731217131,2.82110501220331,1.22189925163979,14154.1707468957,1.00834713551748,342.309674665517,1647.75552988229,1.50291823480559,0.637088778246648,ETP49,8.71151,-83.89129,Costa Rica,Station West,Costa Rica,7,14/05/2011
506003842,36433.246421608346,64.61133309071238,22.66409737355622,48.13731741059212,7.330198634594119,0.8572073823509981,3.182286163713769,10.129822413853741,17.881424060608403,170.0428960181185,2.0119531896138195e-4,11.817236554906282,28.011246474462144,4.039493546064767,6.9343461389486345,558,101,69,10,18,18,32,46,66.6666666666667,6.08932384136274,2.55753550525467,1.39276792856935,1.07942797076122,4313.44333823563,1,172.941616125294,330.964841815761,-1.50652863301212,-0.389731521502486,ETP50,8.71817,-83.87642,Costa Rica,Ship Wreck,Costa Rica,13.5,14/05/2011
506003843,8023.247374063905,11.846487795597495,7.742910639254795,5.092078367953119,1.8185160976346675,0.18026382607389776,0.9802412556559159,2.8544459015041843,5.22443739124823,54.70381915534453,2.266558679859773e-4,15.834823678567803,8.078883292752415,1.1605050817298137,6.961523409023144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506003844,30320.580344857626,123.05978568850793,11.811468656356064,4.667263270303939,6.135836457432588,0.30207732938491483,2.9533344155492154,8.258048990723584,16.44463421241806,195.9639917918058,2.023654028928647e-4,27.337533099681778,24.702683203141643,3.25541174493413,7.588190108849496,559,100,98,16,45,31,2,92,93.8775510204082,6.79958575831344,35.6804289257353,3.18196693865954,1.58782439319301,21838.090312131,1.01669427103496,236.807941350787,1609.05311833236,3.02467624490429,-0.379175544790299,ETP52,8.6983,-83.8891,Costa Rica,Caulerpa Gardens,Costa Rica,6.5,15/05/2011
506003845,21678.907494581927,73.75468481724526,3.9295948085683428,3.0326125298610775,2.804183659811613,0.3207717167319615,1.974660286456154,5.7335659269410355,10.410125780135102,119.18226364700524,1.2935078303703474e-4,17.87428762533959,16.143691707076137,2.2954320031881155,7.032964463619151,560,100,99,2,26,17,1,45,45.4545454545455,3.57556321843717,2.13406025616386,2.41148601445436,1.06095367091081,8798.43410073195,1.00104339193969,151.852366012072,1525.49643464494,-0.658532081112076,1.40770640061448,ETP55,8.63799,-83.73633,Costa Rica,Punta San Pedro,Costa Rica,6,16/05/2011
506003846,54094.01564926755,112.54975639864824,6.3067419651594445,92.82548300855622,10.441328494732543,1.5632557199542727,5.131573268895475,17.67784415942449,27.666491553779256,262.7191210788643,1.9302187810259048e-4,11.30835085634076,45.34433571320375,6.694828988849748,6.773038682350936,561,100,73,0,38,8,27,46,63.013698630137,2.09861495096035,1.49998357964108,1.42629058850775,1.02360935967921,4077.8238892164,1,157.060865261398,513.904696616691,-2.26597100151157,0.67769936281885,ETP56,8.36985,-83.28786,Costa Rica,Roca Matapalo,Costa Rica,12.5,17/05/2011
507003166,89970.7694844366,266.3025887526704,78.56546495227079,40.34211445990346,16.826724584397684,1.4790413262830624,9.088895931983004,27.611443640595724,49.91035974792562,541.6621086012041,1.870243489171049e-4,18.668473388762756,77.52180338852133,10.567937258266067,7.335566203128718,562,92,73,22,32,1,19,55,75.3424657534247,4.77058570616528,2.03941083550068,1.93930232244355,1.11941063361798,7845.31856582312,1.00939052745717,188.308509965191,801.623566689957,-0.553251473165243,0.539964386528558,ETP123,7.962467,-82.057817,Panama,Isla Pargo Panama,Coiba,7.5,22/08/2008
507003167,184673.96736606112,115.12642071481653,72.66690553280826,114.34684351929292,22.4879161304575,6.892143952014841,22.821742265254443,61.159725077096404,104.81611919890567,1076.6166985132618,1.2177090496941513e-4,8.873831641200274,165.97584427600208,29.713886217269284,5.585800627436585,563,96,96,29,32,4,0,65,67.7083333333333,7.06827602465156,1.89854146184047,1.50327145558105,1.0670632324204,5503.08118237102,1.00208678387937,223.471384915265,347.415598247182,-1.1557737530523,-0.139339827635976,ETP124,7.953,-82.056867,Panama,SW Isla Pargo  Panama,Coiba,9.8,23/08/2008
507003168,54870.48975244256,36.52650240767703,93.53802811441172,28.438766409973866,11.13182087769673,1.1532418889294398,5.884014550390023,20.536086049985602,35.46410743318253,341.77769470803565,2.028744581635741e-4,17.807266842387552,56.00019348316813,7.037256439319463,7.957674125711359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507003169,33587.534708920946,97.67254670094897,2.400794183356748,4.022167289115086,3.135335440338374,0.46745788047875114,2.46933251005283,7.106805034064456,13.236466580044713,155.02178602883785,9.33481860907648e-5,15.203091724084228,20.34327161410917,2.936790390531581,6.92704242008463,564,100,81,0,46,32,19,78,96.2962962962963,5.39445980384139,2.99993431856431,1.49228345218621,1.09443743871683,6127.10567450009,1,265.647765138404,520.978439190312,-0.80448621973607,0.0563100742600259,ETP1,8.77213,-79.53417,Panama,Isla Urava SE,Panama Pacific,6.5,3/04/2011
507003171,46495.73341201675,11.34006793255183,0.9049910055643027,27.31069179099048,5.18578966659151,1.42004786508695,4.59447379947894,13.315642403667274,22.123121738934994,215.51009093361634,1.115325920474942e-4,9.376896885691915,35.43876414260227,6.01452166456589,5.892199931939248,566,101,89,0,84,0,12,84,94.3820224719101,1,1,1.64140850010792,1,6598.34457253856,1,286.005285533666,860.294943770832,-1.85673387001225,1.92159460234325,ETP3,8.76728,-79.539,Panama,Urava Islote,Panama Pacific,13,4/04/2011
507003173,28002.323986995976,33.00576796382241,36.52321551672686,21.534426717843314,5.657904232491883,0.9067678147028703,3.4062347901396746,10.436444707271958,17.866289977966712,173.4301835311107,2.0205123814435408e-4,11.509500599877128,28.30273468523867,4.313002604842545,6.56218817337624,568,100,100,96,4,0,0,100,100,5.68478868246355,6.27287981925745,3.0559572344706,1.92481931836171,23140.7402234718,1.10016562620976,178.91586316192,226.893452268594,3.37088862798451,-2.11421832927702,ETP6,8.58036,-79.01867,Panama,Chapera,Las Perlas,5.1,11/04/2011
507003174,49863.11325961814,17.109634995508397,23.980542799508793,37.74327931792706,7.098325606722964,1.7019638708514746,6.043789058878887,16.656337466633335,28.52714921695719,289.45891184189145,1.4235624578362566e-4,9.786539980017523,45.18348668359053,7.745752929730362,5.833324028470324,569,100,100,95,5,0,0,100,100,5.63598880035455,6.21795398780685,3.0424949877339,1.91518578379544,22981.5135714978,1.09912223427008,180.596864655939,235.196334757001,3.34247986714878,-2.07105234196369,ETP7,8.51917,-79.01083,Panama,Membrillo,Las Perlas,3.5,11/04/2011
507003176,43126.928870049924,34.55945458659333,48.68041502880904,29.020466223778687,9.020289146980819,1.1714492332986324,5.347667356687657,15.092949180765146,27.3800205563952,270.26617126729974,2.0915677010437624e-4,12.883997660116755,42.47296973716034,6.5191165899862895,6.515141913921449,571,100,88,1,84,2,12,87,98.8636363636364,1.32345361984908,1.17992172636087,1.87306253920219,1.01553587448607,7921.175348708,1.00104339193969,294.476128699393,1088.95600594833,-1.32784961371067,1.96195860423272,ETP9,8.40062,-79.07819,Panama,Don Bernado,Las Perlas,4.2,13/04/2011
507003177,49454.03326908277,104.84157641411296,22.068885420971906,20.258795548514748,9.408786933052713,1.2958166488811371,5.977258284018918,15.580052356243469,29.277831184113726,310.3329644447545,1.9025317676030307e-4,12.023346335066728,44.85788354035719,7.273074932900055,6.167664152261199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507003179,29051.950468819286,21.742280813424024,103.51386396201207,9.498603802908285,6.88935312385285,0.5795501738341914,3.616454677341253,12.195347786868417,20.573825719937602,206.3029699903127,2.371390909277164e-4,21.042781690817836,32.76917350680602,4.196004851175444,7.809612874405103,572,100,84,3,70,8,16,81,96.4285714285714,2.24501459728733,1.66476107399287,1.93567210104568,1.05250996337801,8232.38209220553,1.00313017581906,270.743147547151,1070.68159198166,-0.86537540193337,1.46340344310273,ETP12,7.69188,-81.61163,Panama,Canal Afuera,Coiba,13,16/04/2011
507003180,91938.9620676342,242.03688467400167,32.83062666729533,41.35094307171606,11.074261846886895,2.3722240974990285,8.466567773642746,25.293523584740907,43.79658951985999,468.742743433331,1.204523261720118e-4,10.662366852864864,69.0901131046009,10.838791871141774,6.374337096420586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507003181,6810.634121940345,16.45312626287511,21.89742988040364,2.661414477597177,2.7487097161118714,0.11334209663829495,1.1373901234903965,3.1820023125797476,6.227662286320021,67.31833438082154,4.03590864947061e-4,28.074320194855503,9.409664598899768,1.2507322201286915,7.523324695298552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507003183,12161.50363340153,14.39722457355274,9.381327497696864,18.34088180978047,3.8986590229781237,0.38745024241224113,1.7671308067375557,5.10519396021534,9.197618632065213,86.51753630646739,3.205737662463439e-4,13.1763860268372,14.302812592280553,2.154581049149797,6.638326554447547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507003186,5988.016813241992,1.2025191178869288,4.085454122301833,4.883700014690508,1.2380778468784326,0.1926668005836193,0.6995225316602611,1.942632635227627,3.419820171775551,31.85505596339519,2.0675924692471274e-4,10.082861340630949,5.362452807003178,0.8921893322438804,6.010442641716488,576,53,47,47,0,0,6,47,100,3.29359445912278,3.58151407817813,1.99160892406618,1.45277612461459,11176.0240107427,1.0490394211652,81.4601728773476,91.5605034880321,0.0207862034920598,-1.57125467360277,ETP62,8.09443,-82.26188,Panama,Bolaños Isla,Coiba,3.5,24/05/2011
507003187,28127.919152709266,59.73982520551719,31.703040748460197,11.71293313777456,7.997641930766094,0.39665544495606614,3.71237066778293,10.383799693701892,19.96989361917859,214.94924980833957,2.8433109066284293e-4,26.17838687390768,30.35369331288048,4.109026112738996,7.387077248980368,577,99,94,6,53,10,5,69,73.4042553191489,3.04126618022537,2.00490437354782,2.16736510485729,1.08376443319683,9078.87442918061,1.00521695969843,231.919314083059,1240.57190147603,-0.476521741449001,1.31501951674064,ETP63,7.9641667,-82.05775,Panama,Seca North,Coiba,14,25/05/2011
507003189,7127.61507599675,10.436626849505581,5.4383267045229555,1.8265623945109248,1.911238096349357,0.11653337523734623,0.9596342104944718,2.457239162319974,4.981460151005798,55.30156220740834,2.681455263746945e-4,21.086140835749912,7.438699313325772,1.076167585731818,6.912212755662298,578,95,92,15,61,12,3,88,95.6521739130435,3.37992065807545,2.57386284122059,3.24733276923539,1.17991705801283,15796.7963437404,1.01565087909528,274.173534621694,2237.965533404,0.953311383711369,1.71579437138609,ETP65,8.00028,-82.0261,Panama,Islote Cavada NE,Coiba,6,25/05/2011
507003192,2295.087250993986,3.4476025373912016,0.9413653790151044,0.8493716240315111,0.7377231178235101,0.030866801044526482,0.35506506209818567,0.9577004514288896,1.8875652288586622,20.31908493260997,3.214357613219312e-4,31.0268773899625,2.845265680287552,0.38593186314271216,7.372456000699307,581,100,94,9,58,9,6,76,80.8510638297872,2.67514075881135,2.0568140101516,3.79070913727879,1.11326234073552,17146.9049989369,1.00939052745717,243.45029841268,2973.8440631273,0.70302201545846,2.4196393544858,ETP68,7.99112,-81.9825,Panama,Roca Bruja,Coiba,14,26/05/2011
507003193,63611.711123574474,63.50456209954998,71.90972251851876,63.15364418132562,11.504801763000579,1.8248959828154938,6.9859855289266335,22.762315929218314,38.01810107083284,353.13163951522154,1.8085980646945533e-4,12.473212798737197,60.78041700005116,8.810881511742128,6.8983355319271995,582,100,94,4,38,19,6,61,64.8936170212766,5.30520283245066,2.60864396862149,1.50628829420776,1.08041247230404,5570.08039967155,1,229.129000734748,536.427589683828,-1.04046978736779,0.105953179512195,ETP69,7.8391,-81.79657,Panama,Bajo Urraca,Coiba,14,27/05/2011
507003194,21991.616431087165,38.654907360973354,5.978718988332491,9.487610756420297,5.293940978796855,0.4833902961030543,2.831453789889291,6.976734620780476,13.713971674008427,147.2119775844916,2.4072541440443572e-4,14.432922375614057,20.690706294788903,3.3148440859923456,6.241833931864957,583,100,85,4,43,20,15,67,78.8235294117647,4.69213330357878,2.57040209549086,1.47444195322304,1.09046058986352,5738.70063139025,1.00208678387937,235.550808668318,478.382143784674,-1.04533134767014,0.0712779068370978,ETP70,7.84978,-81.78748,Panama,Brincanco,Coiba,13,27/05/2011
507003195,157697.0045445792,48.3818396510544,114.4742889827208,148.56473369910373,15.793373448637972,5.354508515082665,13.997283047717982,46.68966998767755,73.24927999645311,645.5480662913837,1.0015011695528662e-4,8.719692919744425,119.93894998413066,19.351791562800646,6.197821508923526,584,98,80,14,47,4,18,65,81.25,3.8433423233187,1.89015416986692,1.76472855365626,1.08867749092751,7146.51228178276,1.00626035163811,222.014047022604,727.713657738234,-0.841870712996508,0.657676177655293,ETP71,7.8704,-81.77695,Panama,Isla Pajaros,Coiba,12,27/05/2011
507003196,189895.62987868837,310.84050333369663,75.35446897791502,147.3732881387972,19.434345780747915,4.481036608108392,14.20276354983348,48.91743408068467,79.82892235218148,800.524343374432,1.023422487034758e-4,10.91654417466018,128.74635643286615,18.68380015794187,6.890801407878487,585,99,88,11,64,4,11,79,89.7727272727273,2.08610617867912,1.85417593577712,2.14188282867452,1.11777356006855,9813.10801290562,1.01147731133654,250.495837694305,1130.36440690302,-0.419622152558836,1.38092085038173,ETP72,7.8745,-81.79472,Panama,Brincanco N,Coiba,11,27/05/2011
507003198,71087.55563778669,216.4095594489476,30.39075649692308,26.94108370332244,10.530024934920846,1.186947183255988,6.693304022579867,20.282139350274633,36.191918334777114,393.6788398725167,1.4812754272456086e-4,17.08765110730323,56.47405768505175,7.880251205835855,7.1665301282818135,587,100,95,4,66,5,5,75,78.9473684210526,2.77563695395657,1.59467637018921,2.07456476474567,1.03770975292496,8527.75419807497,1.00104339193969,264.307881844637,1247.98572561294,-0.764096681452431,1.56745994433694,ETP74,7.84293,-81.7539,Panama,Sin Nombre NE,Coiba,14,28/05/2011
507003199,38292.312447989614,61.59539933159193,15.523304479234586,31.039550270413123,8.215744701693131,0.9305391533562508,4.2839171236731355,12.123283337254408,21.893488521435216,221.91633917329227,2.1455337054538388e-4,13.028235613223131,34.01677185868962,5.214456277029386,6.5235510763681335,588,97,65,4,44,7,32,55,84.6153846153846,2.90688400826821,1.75792877857411,2.13087622514189,1.05209538038481,8044.16919843028,1.00208678387937,194.741563495193,1251.29909554977,-0.86804021410513,1.4072420644217,ETP75,7.8192833,-81.738783,Panama,Urita Arriba,Coiba,13,28/05/2011
507003201,82446.35172567556,107.74767249766316,78.57672214859858,60.20282981321669,19.81822138600766,2.035253480627351,9.67175596798075,27.772714348425893,50.185467349635736,488.0320235088912,2.4037717826434573e-4,13.645825747397899,77.95818169806162,11.707009448608101,6.659102996395926,590,101,85,16,37,16,16,69,81.1764705882353,4.26484138252151,2.80226743554248,1.76399590547149,1.18438869733861,8113.41279266555,1.01460748715559,211.564005860309,543.592013316691,-0.323472835342097,0.0585197667561377,ETP77,7.8010333,-81.76105,Panama,Uva Sur,Coiba,7,29/05/2011
507003202,61319.87225964735,122.62607143784845,43.534360962670256,19.63084416367159,6.409221747112538,1.0456550880631161,4.772138946581871,15.277749436733743,26.368484565567762,283.5966036519839,1.0452112033068016e-4,14.610696788204766,41.646234002301505,5.817794034644987,7.158423580191738,591,101,83,0,22,15,18,37,44.578313253012,3.05990303305065,1.93746921182702,1.23409853748368,1.04426754939852,2906.97320457056,1,126.538042437448,249.215387869265,-2.5971396917134,-0.276993589544727,ETP78,7.7762,-81.760017,Panama,Roca Prosper,Coiba,15,29/05/2011
507003203,349792.44193279487,85.43505539287332,250.77722147073447,706.1697793089363,71.35823902138614,11.569912199449657,30.957037136018126,108.60892087251948,177.82246069335233,1341.646565773537,2.040016606050513e-4,9.387186263840935,286.4313815658718,42.52694933546778,6.735291057592648,592,99,84,4,72,4,15,80,95.2380952380952,1.74450700391615,1.46969511562293,2.35789476291941,1.05033881810468,10169.0382781923,1.00417356775874,265.615394911483,1534.18326042195,-0.64034400661584,2.05544171438314,ETP79,7.6562,-81.73015,Panama,Roca  Corbita,Coiba,11,29/05/2011
507003205,109252.06930853712,118.08132662070149,25.635199324419634,221.3825963672545,21.035901558334047,3.350374464591804,9.410413390012756,32.66621132386675,52.34881752807409,451.03455245197534,1.925446510209969e-4,9.750017996226182,85.01502885194084,12.76078785460456,6.6622084639753885,594,98,73,1,55,6,25,62,84.9315068493151,2.24795929420022,1.48028342647429,1.95864631690548,1.02379208052589,7268.97011734461,1,216.587338860956,1133.39769726323,-1.22750670847164,1.56039352767429,ETP81,7.62511,-81.71169,Panama,Islote derecha Racheria,Coiba,12,30/05/2011
507003206,75852.0381889608,173.91163468475528,32.288426977402565,40.17212111015153,7.518903126927039,1.7735442148426888,5.926105578694804,18.993204735545874,31.575820319874513,331.82071889662916,9.912592075899301e-5,10.709180282393213,50.56902505542038,7.699649793537493,6.567704559480643,595,100,89,4,65,6,11,75,84.2696629213483,2.68117230738409,1.56854789387683,1.7681999643573,1.0357261091446,7057.23736897081,1.00104339193969,259.054671530168,902.741068386229,-1.12638267380165,1.22880177525501,ETP82,7.63295,-81.69427,Panama,Punta Iglesia,Coiba,11,30/05/2011
